customer_id,order_date,id,amount,category,price,product_id,product_name,quantity,size
ce4dc3dd-8ddf-45ad-8dab-e0eb16ae8e43,2019-01-30 04:20:56.000+0000,2ce11045-fe5b-4ce5-86d0-8828b9dafafa,560.04,dōTERRA Salon Essentials,46.67,f267978a-7ab8-4624-9f76-97ea9d04d900,Root to Tip Serum,12,30 mL
ce4dc3dd-8ddf-45ad-8dab-e0eb16ae8e43,2019-01-30 04:20:56.000+0000,3e9a90ae-95ed-4fde-9dd2-ab1941e2b170,1317.27,Essential Oil Kits and Accessories,69.33,913ae4f0-04bf-426f-b362-8cd0badea2ee,Yoga Collection,19,Single
ce4dc3dd-8ddf-45ad-8dab-e0eb16ae8e43,2019-01-30 04:20:56.000+0000,514e50da-d17b-4782-9424-74b9cae6244e,173.30,Essential Oil Singles,17.33,13ce5975-f718-458a-ad6e-de83f376cc1e,Cedarwood,10,15 mL
ce4dc3dd-8ddf-45ad-8dab-e0eb16ae8e43,2019-01-30 04:20:56.000+0000,5d9cb2a7-37c8-4de0-9f20-72da6e5691ae,666.60,Essential Oil Singles,33.33,8da8b945-2871-4148-8a72-f0b27358bfb0,Coriander,20,15 mL
ce4dc3dd-8ddf-45ad-8dab-e0eb16ae8e43,2019-01-30 04:20:56.000+0000,7a8aabd1-f02b-4ed5-a95e-9d2bf0c4ec72,380,Essential Oil Singles,20,aa18a1fe-7aff-4e42-848d-3043664b8888,Fennel (Sweet),19,15 mL
ce4dc3dd-8ddf-45ad-8dab-e0eb16ae8e43,2019-01-30 04:20:56.000+0000,91ebd297-ce2c-4d40-87ed-88c443c37359,466.62,Veráge Products,33.33,07330a4b-e2fb-4a54-8c80-846b466da68d,Cleanser,14,2 fl_oz
ce4dc3dd-8ddf-45ad-8dab-e0eb16ae8e43,2019-01-30 04:20:56.000+0000,c870dfee-6c2e-4905-9e9b-6498a9173f42,382.69,Essential Oil Singles,54.67,6689e199-bb97-4b99-afbe-1b75c3d5fa76,Ginger,7,15 mL
1bd60ff6-eaa8-40cc-8e25-469359b777db,2017-08-06 02:34:28.000+0000,900d6ccc-24ea-4d61-8bd5-629d77ff2868,57.99,Spa,19.33,ad0be520-6be6-4dbb-9f4d-7df2be9f009c,Detoxifying Mud Mask,3,4 oz
1bd60ff6-eaa8-40cc-8e25-469359b777db,2017-08-06 02:34:28.000+0000,ccf52a26-7cec-4806-80df-68402827dd17,18,Spa,9,17cc5ec6-f304-4cbc-91a0-16d67769ba85,dōTERRA Spa Serenity Restful Bath Bar,2,4 oz
1bd60ff6-eaa8-40cc-8e25-469359b777db,2017-08-06 02:34:28.000+0000,ef9f527b-7c02-4b05-b8c3-3eed66ef059a,106.68,Wellness,26.67,db7fb093-31e0-4c30-ab78-bf0fd715b5f3,Deep Blue Polyphenol Complex,4,
825c8aa4-3ae4-4b8e-ab8f-5071e091da78,2019-12-16 18:20:46.000+0000,071eca82-547a-418a-9fff-039357534266,400,Wellness,50,a6d8c78f-9933-430a-90da-77baa76942cb,DigestZen TerraZyme,8,90 Caps
825c8aa4-3ae4-4b8e-ab8f-5071e091da78,2019-12-16 18:20:46.000+0000,75c32c42-37fe-4cee-b69e-dec3588d18cc,634.61,Essential Oil Singles,37.33,adb7d780-2a08-48b0-985c-d40efe39806f,Magnolia Touch,17,10 mL
825c8aa4-3ae4-4b8e-ab8f-5071e091da78,2019-12-16 18:20:46.000+0000,7d8a6ee5-69d2-4e87-a861-7bc7d0a2eda1,16000,Essential Oil Kits and Accessories,1000,23b7af65-8889-4c4c-89d5-209734398b5e,Family Essentials Kit,16,7 Pack
825c8aa4-3ae4-4b8e-ab8f-5071e091da78,2019-12-16 18:20:46.000+0000,971412f2-f06f-4b6b-9a60-35af1c08578a,133.32,Spa,33.33,0218b7df-b374-4a60-b261-9dd3236e3d23,Hydrating Body Mist,4,4.2 fl_oz
825c8aa4-3ae4-4b8e-ab8f-5071e091da78,2019-12-16 18:20:46.000+0000,9a703601-1a4d-4f8d-ade6-bbdf5a4b42e5,227.37,Essential Oil Singles,20.67,8911bce4-6fc7-4216-9ad8-20a5e8d26346,Cypress,11,15 mL
825c8aa4-3ae4-4b8e-ab8f-5071e091da78,2019-12-16 18:20:46.000+0000,aad87068-b5db-485c-b1b5-a002823c3f90,126.73,dōTERRA On Guard Products,6.67,0cfcb0af-cc38-421e-93c1-211503c42d99,Hand Wash Dispenser,19,3 Pack
38110ab0-1bef-4a32-b04b-26de84735bbb,2018-01-26 06:08:33.000+0000,1f4ad3e0-692f-402f-86cf-b6decc4719de,66,Wellness,66,97cfee3d-0d94-4441-bddf-89591ab88ba1,xEO Mega,1,120 Sgls
38110ab0-1bef-4a32-b04b-26de84735bbb,2018-01-26 06:08:33.000+0000,74ce047a-56ae-40ea-8b1d-e4bf9f6e5ec9,901.29,Essential Oil Kits and Accessories,69.33,913ae4f0-04bf-426f-b362-8cd0badea2ee,Yoga Collection,13,Single
38110ab0-1bef-4a32-b04b-26de84735bbb,2018-01-26 06:08:33.000+0000,be4f3c17-cc0a-4536-9dd3-a01c55e366eb,150.03,Essential Oil Singles,16.67,aa2f1185-e616-4926-a3ca-fbc479752a60,dōTERRA Melaleuca Touch,9,10 mL
a4e2f69e-3974-46a4-9077-e464bf2618bc,2020-03-06 04:36:54.000+0000,dceb8f93-75a7-4943-a8de-ef7ce090785c,25.33,Essential Oil Singles,25.33,62c4b5d7-b691-4854-a2a7-d50807ac81e4,Marjoram,1,15 mL
a4e2f69e-3974-46a4-9077-e464bf2618bc,2020-03-06 04:36:54.000+0000,ec4534ed-746f-45e8-9bc0-4cc6593c75bf,520,Essential Oil Blends,26,5ccb5028-e7f0-4031-98db-5c28b4b2f42b,dōTERRA Serenity Softgels,20,60 Sgls
a05a3050-f4c8-4fce-ae3c-94ca779b4a06,2018-04-11 05:01:02.000+0000,2a811f1c-ca2d-40d4-bc07-0931145be651,192,Essential Oil Singles,32,3384b886-2be5-4b93-93cd-f5e24b3c3772,Cinnamon,6,5 mL
a05a3050-f4c8-4fce-ae3c-94ca779b4a06,2018-04-11 05:01:02.000+0000,86eb5d73-3bcf-44f2-98ed-128afa93a7da,224,Essential Oil Singles,56,2f19c278-b7c3-41b5-89f1-166e3664a690,dōTERRA Jasmine Touch,4,10 mL
a05a3050-f4c8-4fce-ae3c-94ca779b4a06,2018-04-11 05:01:02.000+0000,86f99790-bb39-46be-9dca-c3a91a6258b3,169.95,dōTERRA On Guard Products,11.33,bac09a40-e7ad-4a72-940d-c8ac8f9984c5,Natural Whitening Toothpaste,15,4 oz
a05a3050-f4c8-4fce-ae3c-94ca779b4a06,2018-04-11 05:01:02.000+0000,8707fd4b-84eb-4179-b713-a0a9d7d37a5f,115.98,Essential Oil Singles,19.33,ed617cc3-2fa2-4fd1-8f5e-3512f5f63370,dōTERRA Oregano Touch,6,10 mL
a05a3050-f4c8-4fce-ae3c-94ca779b4a06,2018-04-11 05:01:02.000+0000,9556d575-b720-4606-9f34-3e00b07bea2a,200,Slim & Sassy,200,af5f5c6b-8272-4f2f-986b-4a53741bb9aa,Trim Kit - 2 Chocolate,1,6 Pack
a05a3050-f4c8-4fce-ae3c-94ca779b4a06,2018-04-11 05:01:02.000+0000,a2f3e435-9c0e-4d77-82a4-8634090a6d2b,550.62,Essential Oil Singles,39.33,b2ad6ba5-0c06-4bb0-8dfd-26dbae3a66a4,Thyme,14,15 mL
a05a3050-f4c8-4fce-ae3c-94ca779b4a06,2018-04-11 05:01:02.000+0000,e44c065e-c936-4d53-b42d-e82efb320e63,316.02,Slim & Sassy,52.67,c6f2a6d0-3922-419b-be6c-8522dce9d86c,V Shake,6,40 Serv.
a05a3050-f4c8-4fce-ae3c-94ca779b4a06,2018-04-11 05:01:02.000+0000,ef17d51b-87f1-4440-ad62-0f53ac795414,513.31,Essential Oil Blends,73.33,96ede6e7-b336-493e-a39c-6f0f1170d37f,DDR Prime,7,30 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,0625e05f-6cbd-4921-af98-bdd50b1f1ea8,149.32,Essential Oil Blends,37.33,ea8a2c14-5df7-43e7-b2e2-79cccce4ffc0,AromaTouch,4,15 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,081a6b8d-c091-4378-a9dd-7d1a987372d6,64,Essential Oil Blends,32,ed74c2fb-3bbe-4b72-9207-414db1377cc3,dōTERRA Console Touch,2,10 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,16736c44-b6e7-44e1-a92a-2dc2ae82c9e8,37.33,Essential Oil Blends,37.33,34f66834-c0da-4073-9cf9-de8316ddef8d,DDR Prime,1,15 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,1b5d5aed-726c-43dc-939b-ca4a8b7fb866,559.98,Essential Oil Singles,93.33,d975b97c-194a-4f79-ad0b-916ce9a897af,Sandalwood (Hawaiian),6,5 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,42109968-4a8e-4bea-a72a-b15b2e15d19a,544,Essential Oil Blends,32,a12fb67e-bde9-4aa0-a19a-2bdf1475cb19,Zendocrine,17,15 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,5da2b6ac-8253-4550-9cb0-d2c49dca718f,212.63,dōTERRA On Guard Products,19.33,9ba62363-cc58-4824-9bac-337398d2ee31,Mouthwash,11,16 fl_oz
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,7c6b79fb-e192-4113-90e7-511e67dbe827,629.36,Essential Oil Blends,78.67,9227bbb2-3690-416d-b847-b1fa324e041e,Deep Blue Roll On,8,10 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,8780ca1c-eeb8-44bc-a2a6-eda539813c4c,951.96,Deep Blue Products,79.33,c4323b54-2529-43a3-ad9a-4a1ad7216415,Deep Blue Polyphenol Complex,12,60 Vcaps
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,e81e480a-e187-47d2-b88f-1cca4817e6c8,45,Spa,9,8f89da97-865b-476a-86b9-cbc083548b89,Moisturizing Bath Bar,5,4 oz
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,ef1e8fb6-5394-4835-b561-b2de7cd92efe,439.98,Essential Oil Blends,73.33,96ede6e7-b336-493e-a39c-6f0f1170d37f,DDR Prime,6,30 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,f17215ab-834b-488c-b184-b68a22ed03f7,50.66,Essential Oil Singles,25.33,70825780-1c14-45a1-bc59-5a589fd6f001,Juniper Berry,2,5 mL
496606ca-fa0c-459b-b714-5b1853325bf2,2018-11-16 06:13:02.000+0000,f4c82b9b-3f0f-4459-b001-f8fa8f770db6,408.06,Essential Oil Singles,22.67,c0f6aed5-cf30-4cd4-aa8b-118d53de418a,Eucalyptus Radiata,18,15 mL
51b5238f-7f01-424a-b688-001ee7e9e0ad,2019-07-06 17:01:37.000+0000,6838a4e0-1e75-4e23-979c-75f91abb6d0b,373.30,Essential Oil Singles,37.33,b898fea5-045d-43c6-a242-225baf53598f,Green Mandarin,10,15 mL
51b5238f-7f01-424a-b688-001ee7e9e0ad,2019-07-06 17:01:37.000+0000,93879eac-54c4-49d1-a40b-b502713ef1ca,792,Essential Oil Singles,66,20a35f03-af6d-4011-871d-877271004cb2,Spikenard,12,5 mL
51b5238f-7f01-424a-b688-001ee7e9e0ad,2019-07-06 17:01:37.000+0000,a8b9c3da-1998-4d8b-afc3-1be032b72a3f,266.70,Wellness,26.67,df393ede-8b71-4c2d-a6e1-849c39bd5511,DigestZen TerraZyme,10,
51b5238f-7f01-424a-b688-001ee7e9e0ad,2019-07-06 17:01:37.000+0000,f87037d8-ff10-47f5-a701-b1269d123022,52,Essential Oil Blends,26,5386f117-ed24-4082-be75-d10c74359ee9,DigestZen Softgels,2,60 Sgls
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,3a701ee8-1dee-4a07-998b-ca5def2420bb,50.73,dōTERRA On Guard Products,2.67,a8532a46-f036-4b71-954f-2d56d73d0540,Hand Wash Dispenser,19,Single
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,585d0087-4bf0-48da-abd3-7672e92cba1f,594,Essential Oil Singles,66,20a35f03-af6d-4011-871d-877271004cb2,Spikenard,9,5 mL
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,5cd64f30-d753-4df0-b6c8-35e8b88fa8c8,926.70,Wellness,92.67,a09e0b5a-4aec-4c48-a3b9-2289a67899a5,Womens Health Kit,10,3 Pack
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,9b06b4a7-f32e-4941-8b4c-ce9c8c1ecc08,261.31,Essential Oil Singles,37.33,5c1f4f87-04b9-42c1-8b6c-9d779e3fffb7,Patchouli,7,15 mL
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,9e41c4ba-89ae-4d44-b25a-bee2427ad7ad,147.39,Spa,8.67,b93d5499-5ed3-4022-8cec-71776203470b,Original Lip Balm,17,.16 oz
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,b68c8187-7329-44a5-9a8b-c9fe13cd4522,298.64,Essential Oil Kits and Accessories,37.33,8d93bbad-24c2-4a3b-9703-2d0c5c19cb96,Sample Blends Trio,8,10 Pack
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,c2da2243-2a91-4c8d-911f-9e6594b01f56,168,Essential Oil Blends,14,2374b3a8-90ec-4635-8b56-975b5d9dacb4,TerraShield,12,15 mL
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,d9859869-0d20-48cc-a99d-ba12350318d1,520.05,Wellness,34.67,9bdc9c09-a087-4409-ae75-6ef42b186504,GX Assist,15,60 Sgls
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,e13d9d21-1605-4c4a-8092-c9566edae9ef,146.65,Essential Oil Blends,29.33,656a3ddb-f5e8-49c7-aa0e-8fb9615ece6f,dōTERRA DigestZen Touch,5,10 mL
a8cb5da5-d0ba-466d-8b2f-424d07487819,2019-11-01 15:06:28.000+0000,e5545ff9-b355-4a6a-ad81-ff9effb0b81b,133.35,Wellness,26.67,88b5d4f8-53a9-4dec-b61c-e0792b3c39f3,Deep Blue Polyphenol Complex,5,
30fcee02-2a7f-4115-9c11-072a4eface8e,2018-06-16 15:36:30.000+0000,00dfda69-48d9-416c-b9b0-ca2425cc1f21,1053.40,Slim & Sassy,52.67,5e16a3f0-0ea1-4a00-9d7f-ed783f1e3264,TrimShake Chocolate,20,40 Serv.
30fcee02-2a7f-4115-9c11-072a4eface8e,2018-06-16 15:36:30.000+0000,1a7de641-3250-4884-a195-8a7d849d5d66,836,Essential Oil Blends,44,ed4f2bf1-938a-4ef1-bc76-daf766487060,Deep Blue,19,5 mL
30fcee02-2a7f-4115-9c11-072a4eface8e,2018-06-16 15:36:30.000+0000,9f36a35d-83d3-4d66-9b9c-a2c3a72fbf0d,65.34,Wellness,32.67,5c4240ec-457a-4aa1-b36b-55772916adb4,PB Assist+ Jr,2,30 Pack
30fcee02-2a7f-4115-9c11-072a4eface8e,2018-06-16 15:36:30.000+0000,bccb2551-c88c-4a9c-acf6-89cbeb2bb111,110,Essential Skin Care,22,0cc30f58-6fb3-45e3-9c22-13321d06b32f,Facial Cleanser,5,4 oz
30fcee02-2a7f-4115-9c11-072a4eface8e,2018-06-16 15:36:30.000+0000,d650baa2-055d-48c7-8bf2-72c966b9d041,56.01,Essential Oil Blends,18.67,b7284374-fd89-4e6f-9b69-524728bfe321,dōTERRA Breathe Touch,3,10 mL
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,175494f6-2eb4-4d9a-ada7-362ad345bb50,320,Essential Skin Care,80,d4cc4d27-6f37-4a4a-baa8-11fd90c52196,Reveal Facial System,4,1.7 oz
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,1dea1118-b6fa-43b7-9d33-6a58faec309e,1254,Wellness,66,3fae2da1-736a-4f8f-b528-89c3275c5bb1,vEO Mega,19,120 Sgls
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,20e2044e-6459-4325-b2ae-30334c3913ac,858.62,HD Clear Products,61.33,268ec4f9-eb20-4c50-8d34-628dba6b03e3,Facial Kit,14,3 Pack
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,22619614-fa06-4da0-838e-f1b8e0da7b35,196.02,Wellness,32.67,41fa4234-3e17-4772-b1b6-ca2903ddf824,Zendocrine Complex,6,60 Caps
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,28727e81-c402-43bd-9e5e-cf6fd184dab2,153.33,Essential Oil Singles,153.33,f8fd9ac1-ac9a-404c-8f76-2ee25ac27aba,Melissa,1,5 mL
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,651627de-9bc7-4b98-bd82-30a295183d62,424,Essential Oil Kits and Accessories,212,f8e44d0a-69a8-4ba1-b1da-619b638b720e,Emotional Aromatherapy System,2,Single
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,d2a6df4b-bbfb-49c0-98d7-418d8c9dcbe5,1549.95,dōTERRA Salon Essentials,103.33,d18985e4-8946-44ab-944a-1f86acc22032,Hair Care System,15,4 Pack
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,d99c9ff1-6030-4863-ab3b-c6809a272f16,346.70,Essential Oil Blends,34.67,3974cb96-4cd9-4dde-8fbf-bcac06f9c2fb,Slim & Sassy,10,15 mL
d4f714fc-89ad-4959-b624-df314d5b5bd9,2019-11-16 17:03:54.000+0000,f780e63d-9082-4c28-b295-41cc707f799d,381.37,Wellness,34.67,9bdc9c09-a087-4409-ae75-6ef42b186504,GX Assist,11,60 Sgls
17dcb214-8982-4ab7-9769-8606384bc617,2017-07-08 08:59:22.000+0000,2228d667-a927-40aa-91cd-10119e8c4240,726,Essential Skin Care,66,70c246b6-479d-4281-916b-03945c475712,Tightening Serum,11,1 oz
17dcb214-8982-4ab7-9769-8606384bc617,2017-07-08 08:59:22.000+0000,3e4f6aae-ebd8-4e2f-9332-eac91b42f9bf,640,Essential Skin Care,80,d4cc4d27-6f37-4a4a-baa8-11fd90c52196,Reveal Facial System,8,1.7 oz
17dcb214-8982-4ab7-9769-8606384bc617,2017-07-08 08:59:22.000+0000,806caaca-b6a6-4421-89ec-1680ca4ca583,220,Essential Oil Blends,44,45e63103-d279-4de0-857c-f18c6f0c325a,DigestZen,5,15 mL
17dcb214-8982-4ab7-9769-8606384bc617,2017-07-08 08:59:22.000+0000,895c7a41-0ce0-44f7-924b-c1bcc2f5be84,264,Essential Oil Singles,66,20a35f03-af6d-4011-871d-877271004cb2,Spikenard,4,5 mL
17dcb214-8982-4ab7-9769-8606384bc617,2017-07-08 08:59:22.000+0000,a779e002-f13d-47ae-91db-c13dbb4b59e2,1000,Slim & Sassy,200,bc1affb6-8333-4fc2-ba26-0ca8bfc83b33,Trim Kit - 2 V Shake,5,6 Pack
17dcb214-8982-4ab7-9769-8606384bc617,2017-07-08 08:59:22.000+0000,cdba9916-b5a3-475d-945d-58557c6c6cb7,1189.95,Deep Blue Products,79.33,c4323b54-2529-43a3-ad9a-4a1ad7216415,Deep Blue Polyphenol Complex,15,60 Vcaps
17dcb214-8982-4ab7-9769-8606384bc617,2017-07-08 08:59:22.000+0000,ea87aacc-1a13-4047-b89a-c4fabf07ba41,69.32,Essential Oil Singles,17.33,13ce5975-f718-458a-ad6e-de83f376cc1e,Cedarwood,4,15 mL
3731164c-a5b9-40d7-ae80-74fd97798f60,2019-01-08 21:43:18.000+0000,2a5339f7-fca5-495b-afa4-81b7287e126c,620.73,dōTERRA Salon Essentials,32.67,c6375cbc-8290-478b-96b6-c294de6a5fe6,Shampoo 2-Pack,19,2 Pack
3731164c-a5b9-40d7-ae80-74fd97798f60,2019-01-08 21:43:18.000+0000,5662fd9f-f6ee-4a92-bab4-4c54d4c05447,1066.64,Essential Oil Kits and Accessories,133.33,b472b075-7985-47d6-afd4-fed09c74dc3e,dōTERRA Emotional Aromatherapy Touch,8,Single
3731164c-a5b9-40d7-ae80-74fd97798f60,2019-01-08 21:43:18.000+0000,a0b8d92e-924f-4d39-9c25-5a96a94bafa7,273.35,Essential Oil Singles,54.67,6689e199-bb97-4b99-afbe-1b75c3d5fa76,Ginger,5,15 mL
3731164c-a5b9-40d7-ae80-74fd97798f60,2019-01-08 21:43:18.000+0000,c32583f2-b4e8-4a55-b819-cec037bed13b,22,Essential Skin Care,22,0cc30f58-6fb3-45e3-9c22-13321d06b32f,Facial Cleanser,1,4 oz
3731164c-a5b9-40d7-ae80-74fd97798f60,2019-01-08 21:43:18.000+0000,c789b286-dfa6-4054-bcc1-444d8ac386d7,280.02,dōTERRA Salon Essentials,46.67,f267978a-7ab8-4624-9f76-97ea9d04d900,Root to Tip Serum,6,30 mL
3731164c-a5b9-40d7-ae80-74fd97798f60,2019-01-08 21:43:18.000+0000,f3c7e42f-1215-4a16-9b53-aa34061ae87a,336,Essential Oil Blends,28,7549b120-7f94-463c-8694-814a93901921,dōTERRA Balance,12,15 mL
98bf7f93-c909-46cb-8226-b4a390adf4a3,2018-04-19 10:28:56.000+0000,2b534f52-c7ed-45b3-8694-4f6468f72df9,533.40,Essential Oil Blends,26.67,ec1fc665-ec30-4ccf-895c-d82a4feb2a08,Purify,20,15 mL
98bf7f93-c909-46cb-8226-b4a390adf4a3,2018-04-19 10:28:56.000+0000,2df37171-d5c9-4561-a55f-443be3a4f555,346.70,Essential Oil Singles,34.67,ba439a05-f34b-4494-b086-9effc18d2359,Cardamom,10,5 mL
98bf7f93-c909-46cb-8226-b4a390adf4a3,2018-04-19 10:28:56.000+0000,43a6fea1-2431-4ed9-9636-e493ac59e05e,381.29,Essential Oil Blends,29.33,30124cc3-8306-4bcc-a391-962ea73a6d26,dōTERRA Breathe,13,15 mL
98bf7f93-c909-46cb-8226-b4a390adf4a3,2018-04-19 10:28:56.000+0000,4c1174b2-9be5-4329-ab65-7a57457cdbf8,469.28,Essential Oil Singles,29.33,a80137a1-875f-4bde-9b55-2590071e6cfb,Peppermint,16,15 mL
98bf7f93-c909-46cb-8226-b4a390adf4a3,2018-04-19 10:28:56.000+0000,a56f7398-a082-4d78-bd66-59fe7c8545ea,123.35,dōTERRA On Guard Products,24.67,91169c28-8c2f-42aa-8fb2-40f45c82ed84,Foaming Hand Wash,5,Combo
98bf7f93-c909-46cb-8226-b4a390adf4a3,2018-04-19 10:28:56.000+0000,c72d6c68-2500-4c55-a171-ddfc3ad2b0c5,132,Essential Skin Care,22,0cc30f58-6fb3-45e3-9c22-13321d06b32f,Facial Cleanser,6,4 oz
ac73f48a-56ea-4ef5-adb5-516ea657dfb4,2017-10-14 20:01:17.000+0000,3eb50eb7-4b03-49bf-8dca-ff73e45f5c0b,243.35,Essential Oil Singles,48.67,af186e65-676a-48cc-813d-00831811e686,Clary Sage,5,15 mL
ac73f48a-56ea-4ef5-adb5-516ea657dfb4,2017-10-14 20:01:17.000+0000,933db22c-0297-4b00-9a11-e1964356b66d,160.02,Wellness,26.67,0bb080be-912d-462a-b81c-0eafd2583b28,Microplex VMz,6,
ac73f48a-56ea-4ef5-adb5-516ea657dfb4,2017-10-14 20:01:17.000+0000,a6110c57-112b-4ec8-bf50-4be8876d730a,7200,Essential Oil Kits and Accessories,800,02216089-a63b-44b8-810a-c252012270b3,AromaTouch Technique Kit,9,7 Pack
ac73f48a-56ea-4ef5-adb5-516ea657dfb4,2017-10-14 20:01:17.000+0000,ecbcb09a-ecb1-426d-b260-075c62109d9c,105.34,Wellness,52.67,21d7aa2b-41ee-47c8-bc6b-7ff1a0fdde82,a2z Chewable & IQ Mega,2,2 Pack
ac73f48a-56ea-4ef5-adb5-516ea657dfb4,2017-10-14 20:01:17.000+0000,f57a6db5-6952-4fb0-8ea1-c947c45c1660,328.02,Essential Oil Singles,54.67,6689e199-bb97-4b99-afbe-1b75c3d5fa76,Ginger,6,15 mL
8bc3395c-9308-4529-9275-3c4aa1874944,2017-05-03 19:02:07.000+0000,016f9f6f-8549-4891-855b-af2b8bdca7fa,1800,Slim & Sassy,200,4400943a-5b0d-4fa7-a5c9-bc66ab4fa4ad,Trim Kit - 2 Vanilla,9,6 Pack
8bc3395c-9308-4529-9275-3c4aa1874944,2017-05-03 19:02:07.000+0000,44e6aef2-9ea0-46fd-ad0d-b15b6d515e03,240,dōTERRA On Guard Products,16,4afae181-4d20-4e4e-b68e-e1fa8a871b93,Protecting Throat Drops,15,30 Lzgs
8bc3395c-9308-4529-9275-3c4aa1874944,2017-05-03 19:02:07.000+0000,605c35d6-a34e-43e4-9458-b5c3b2b7f7e1,690.62,Essential Oil Blends,49.33,b464baae-e297-4eb6-9af0-d47740f21024,dōTERRA Console,14,5 mL
8bc3395c-9308-4529-9275-3c4aa1874944,2017-05-03 19:02:07.000+0000,777ee351-b3b3-4c63-835f-7db963df4572,7333.35,Essential Oil Kits and Accessories,1466.67,81985668-5fdb-4bf8-9e34-8ccb75d88988,Oil Sharing Kit,5,Combo
98370476-ea7b-448a-a5e6-38bd7d1d4501,2019-12-15 14:26:20.000+0000,0cb73b53-cc13-411b-96e6-4d1aa672c406,586.60,Essential Oil Singles,29.33,a80137a1-875f-4bde-9b55-2590071e6cfb,Peppermint,20,15 mL
98370476-ea7b-448a-a5e6-38bd7d1d4501,2019-12-15 14:26:20.000+0000,250a9548-efb1-45e1-9294-df7b1b4106d9,4000,Slim & Sassy,200,af5f5c6b-8272-4f2f-986b-4a53741bb9aa,Trim Kit - 2 Chocolate,20,6 Pack
98370476-ea7b-448a-a5e6-38bd7d1d4501,2019-12-15 14:26:20.000+0000,608c3fdc-3aed-4289-ba45-e80e05ca7304,108.35,Essential Oil Blends,21.67,ecfe7c87-b829-44b3-be96-e7d54a20c575,dōTERRA Cheer Touch,5,10 mL
98370476-ea7b-448a-a5e6-38bd7d1d4501,2019-12-15 14:26:20.000+0000,6e5a589e-b267-4d56-ab1a-93e8ca61e772,317.31,Essential Oil Blends,45.33,0169802a-d7e9-4cb7-b2da-b2db2fee79e4,dōTERRA On Guard,7,15 mL
98370476-ea7b-448a-a5e6-38bd7d1d4501,2019-12-15 14:26:20.000+0000,715f95b7-6e0b-4ca5-b475-e5fdd0d35f76,140,Spa,20,b07ee1c9-446e-4bfd-840e-991fb6796df7,Rose Hand Lotion,7,3.3 oz
98370476-ea7b-448a-a5e6-38bd7d1d4501,2019-12-15 14:26:20.000+0000,8d523c78-dac2-47fe-b702-f558c9a056ec,1199.30,Essential Oil Kits and Accessories,119.93,6066e45d-d10e-425b-9a78-8fd9b2914924,Aroma Lite Diffuser,10,Single
98370476-ea7b-448a-a5e6-38bd7d1d4501,2019-12-15 14:26:20.000+0000,d0c53897-a70d-4f02-8b54-0a3d874ede7b,276,Wellness,46,5beec768-7c02-43db-8474-577cf69e4029,Microplex VMz,6,120 Caps
